,link,genre,company,country,language,keywords
253,Curious-George#tab=summary,['Adventure'],"['Universal Pictures', 'Imagine Entertainment']",United States,['English'],[]
254,American-Reunion#tab=summary,['Comedy'],"['Universal Pictures', 'Relativity Media', 'Practical Pictures', 'Zide Pictures']",United States,['English'],"['Delayed Adulthood', 'Delayed Sequel', 'Family Reunion', 'High School Reunions', 'Sex Comedy']"
255,Hansel-and-Gretel-Witch-Hunters#tab=summary,['Action'],"['Paramount Pictures', 'Metro-Goldwyn-Mayer Pictures', 'MTV Films', 'Gary Sanchez Productions']",United States,['English'],"['Revenge', 'Bounty Hunter', 'Surprise Twist', 'Rescue', '3-D', '3-D - Shot in 3-D', 'Witches', 'Prologue', 'Voiceover/Narration', 'Visual Effects', 'Corrupt Cops', 'Non-Chronological', 'Digital Cinematography', '3-D - Post-production Conversion', 'IMAX: DMR', 'Action Horror']"
256,I-am-Number-Four#tab=summary,['Adventure'],"['Reliance BIG Entertainment', 'Bay Films', 'DreamWorks Pictures']",United States,"['PG-13', 'English']","['Friendly Alien on Earth', 'Alien Invasion', 'New Guy/Girl in School', 'Romance', 'Visual Effects', 'Secret Identity', 'Prologue', 'Voiceover/Narration', 'Coming of Age', 'Bullies', 'IMAX: DMR']"
257,Dont-Say-a-Word#tab=summary,['Thriller/Suspense'],"['Regency Enterprises', 'Village Roadshow Productions', 'NPV Entertainment', 'Epsilon Motion Pictures', 'New Regency', 'Further Films']",Australia,"['English', 'Italian']","['Kidnap', 'Crime Thriller', 'Heist', 'Double-Crossed', 'No Honor Among Thieves', 'Faulty Memory', 'Mental Illness']"
258,13-Hours-The-Secret-Soldiers-of-Benghazi#tab=summary,['Thriller/Suspense'],"['Paramount Pictures', '3 Arts Entertainment', 'Bay Films']",United States,['English'],"['Set in Libya', '2010s', 'Terrorism', 'Action Thriller']"
259,Unfaithful-(2002)#tab=summary,['Thriller/Suspense'],['Regency Enterprises'],United States,['English'],"['Psychological Thriller', 'Relationships Gone Wrong', 'Infidelity', 'Love Triangle', 'Cover Up', 'Death of a Girlfriend / Boyfriend', 'Killing a Romantic Rival', 'Crime of Passion', 'Erotic Thriller']"
260,American-Made#tab=summary,['Action'],"['Cross Creek Pictures', 'Imagine Entertainment', 'Quadrant Pictures', 'Vendian Entertainment', 'Hercules Film Fund', 'Universal Pictures', 'Brian Grazer Productions']",United States,['English'],"['C.I.A.', '1980s', 'Drug Trafficking', 'Narcotics', 'Smuggler', 'Crime Caper', 'In a Plane', 'IMAX: DMR', 'Action Comedy']"
261,Syriana#tab=summary,['Thriller/Suspense'],['Participant Media'],United States,['English'],"['Political Thriller', 'Government Corruption', 'Corporate Malfeasance', 'Royalty', 'Death of a Son or Daughter', 'Accidental Death', 'Arms Dealer', 'C.I.A.', 'Demoted', 'Suicide Bomber', 'Terrorism']"
262,Resident-Evil-Apocalypse#tab=summary,['Horror'],"['Screen Gems', 'Impact Partners', 'Constantin Film']",Canada,['English'],"['Zombies', 'Mutants', 'Monster', 'Action Horror']"
263,Book-of-Life-The#tab=summary,['Adventure'],['Guillermo del Toro'],United States,['English'],"['Love Triangle', 'Romance', 'Gambling', 'Undead', 'Underworld', 'Museum', 'Set in Mexico', 'Bullfighting', 'Voiceover/Narration', 'Intertitle', 'Musicians', 'Singers', 'Training Montage', 'Arranged Marriage', 'Bandits', 'Father’s Footsteps', 'False Identity', '3-D', '3-D - Shot in 3-D']"
264,Absolute-Power#tab=summary,['Thriller/Suspense'],"['Castle Rock Entertainment', 'Malpaso Productions']",United States,['English'],"['Political Thriller', 'Crime', 'Heist', 'Infidelity', 'Sex Crimes', 'Killing in Self Defence', 'Framed', 'Fugitive / On the Run', 'Faked Suicide']"
265,Firewall#tab=summary,['Thriller/Suspense'],"['Village Roadshow Productions', 'Beacon Pictures', 'Jon Shestack', 'Thunder Road Film', 'Warner Bros.']",United States,['English'],"['Kidnap', 'Heist', 'Revenge', 'Crime', 'Crime Thriller', 'No Honor Among Thieves']"
266,Game-The-(1997)#tab=summary,['Thriller/Suspense'],[],United States,['English'],"['Film Noir', 'Psychological Thriller']"
267,GI-Jane-(1997)#tab=summary,['Drama'],"['Hollywood Pictures', 'Trap-Two Zero Productions']",United States,['English'],"['Boot Camp', 'War Drama']"
268,Into-the-Storm#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Broken Road', 'Broken Road']",United States,"['English', 'English']","['Disaster', 'Extreme Weather', 'Field Scientists', 'Visual Effects', 'Ensemble', 'Action Thriller', 'Found Footage', 'Disaster', 'Extreme Weather', 'Field Scientists', 'Visual Effects', 'Ensemble', 'Action Thriller', 'Found Footage']"
269,Judge-The#tab=summary,['Drama'],"['Team Downey', 'Big Kid Pictures']",United States,['English'],"['Lawyers', 'Courtroom Drama', 'Funeral Reunions', 'Dysfunctional Family', 'Ensemble', ""You Can't Go Home Again""]"
270,Silent-Hill-(2006)#tab=summary,['Horror'],[],France,[],"['Demons', 'Monster', 'Psychological Horror']"
271,Lyle-Lyle-Crocodile-(2022)#tab=summary,['Musical'],['Hutch Parker'],United States,['English'],"['Animal Lead', 'Talking Animals', 'New Guy/Girl in School', 'Set in New York City', 'Set in New York', 'Neighbors from Hell']"
272,Tom-and-Jerry-(2020)#tab=summary,['Adventure'],['Warner Bros.'],France,['English'],"['Family Movie', 'Family Adventure', 'Animal Lead']"
273,Rambo-Last-Blood-(2019)#tab=summary,['Action'],"['Lionsgate', 'Millennium Films', 'Campbell Grobman Films', 'Millennium Media', 'Balboa Productions', 'Templeton Media', 'Dadi Film Production']",Hong Kong,['English'],"['Ex-soldier', 'Delayed Sequel', 'One Last Job', 'The Past Catching up with You', 'Revenge', 'Set in Arizona', 'Set in Mexico']"
274,Replacements-The#tab=summary,['Comedy'],"['Replacement Productions, Inc.']",United States,['English'],"['Football', 'Strike', 'Sports Comedy', 'Underdog', 'Comeback']"
275,Negotiator-The#tab=summary,"['Action', 'Action']","['Regency Enterprises', 'Mandeville Films', 'New Regency', 'Regency Enterprises', 'Mandeville Films', 'New Regency']",United States,"['English', 'English']","['Corrupt Cops', 'Corrupt Cops']"
276,War-Dogs#tab=summary,['Black Comedy'],"['Warner Bros.', 'Joint Effort', 'The Mark Gordon Company']",United States,['English'],"['2000s', 'War Profiteers', 'Afghanistan War', 'Black Comedy']"
277,Beverly-Hills-Cop-III#tab=summary,['Comedy'],"['Paramount Pictures', 'Mace Neufeld', 'Robert Rehme', 'Eddie Murphy Production']",United States,['English'],"['Set in Los Angeles', 'Police Detective', 'Action Comedy', 'Delayed Sequel', 'Sequels Without Their Original Stars']"
278,Gremlins-2-The-New-Batch#tab=summary,['Comedy'],['Warner Bros.'],United States,['English'],"['Visual Effects', 'Monster', 'Horror Comedy', 'Delayed Sequel']"
279,Peacemaker-The#tab=summary,['Action'],['Walter Parkes'],United States,['English'],"['Terrorism', 'Foreign Language']"
280,Out-of-Time#tab=summary,['Thriller/Suspense'],[],United States,['English'],"['Film Noir', 'Crime Thriller', 'Cancer', 'Terminal Illness', 'Surprise Twist', 'Betrayal', 'Corrupt Cops', 'Infidelity', 'Relationships Gone Wrong', 'Police Detective', 'DEA Agent', 'Money Troubles', 'False Identity', 'Confidence Men', 'Life Insurance', 'Set in Florida']"
281,Bridget-Jones-The-Edge-Of-Reason#tab=summary,['Romantic Comedy'],['Working Title Films'],United Kingdom,['English'],['Romance']
282,Beach-The#tab=summary,['Drama'],[], ,[],"['Chase Adventure', 'Romance', 'Relationships Gone Wrong', 'Love Triangle', 'Set in Thailand', 'Narcotics']"
283,Adventures-of-Sharkboy-and-Lavagirl-in-3-D-The#tab=summary,"['Adventure', 'Adventure']","['Dimension Films', 'Columbia Pictures', 'Troublemaker Studios', 'Dimension Films', 'Columbia Pictures', 'Troublemaker Studios']",United States,"['English', 'English']","['Visual Effects', '3-D', 'Voiceover/Narration', 'Bullies', 'Same Actor, Multiple Roles', '3-D - Shot in 3-D', 'Visual Effects', '3-D', 'Voiceover/Narration', 'Bullies', 'Same Actor, Multiple Roles', '3-D - Shot in 3-D']"
284,On-Deadly-Ground#tab=summary,['Action'],[],United States,[],"['Action Adventure', 'Set in Alaska']"
285,Ninja-Assassin#tab=summary,['Action'],"['Warner Bros.', 'Legendary Pictures', 'Dark Castle Entertainment', 'Silver Pictures', 'Anarchos Productions']",United States,['English'],"['Action Thriller', 'Orphan', 'Hitmen', 'Shadowy Organization', 'Death of a Girlfriend / Boyfriend', 'Revenge', 'Martial Arts']"
286,Raising-Helen#tab=summary,['Comedy'],"['Touchstone Pictures', 'Beacon Pictures', 'Mandeville Films', 'Ashok Amritraj']",United States,['English'],"['Unexpected Families', 'Death of a Sibling', 'Sibling Rivalry', 'Young Child Dealing with the Death of a Parent', 'Comedy Drama']"
287,Nice-Guys-The#tab=summary,['Black Comedy'],"['Warner Bros.', 'Silver Pictures', 'Waypoint Entertainment']",United States,['English'],"['Private Investigator', '1970s', 'Set in Los Angeles', 'Missing Person', 'Government Corruption']"
288,For-Love-of-the-Game#tab=summary,['Drama'],[], ,[],"['Baseball', 'Sports Drama', 'Non-Chronological', 'Romance']"
289,Jack-Frost#tab=summary,['Comedy'],"['Azoff Entertainment', 'Canton Company']",United States,['English'],"['Family Comedy', 'Supernatural', 'Dysfunctional Family', 'Workaholic', 'Singers', 'Musicians', 'Rhythm and Blues', 'Big Break', 'Family Vacations', 'Car Accident', 'Accidental Death', 'Young Child Dealing with the Death of a Parent', 'Possessed', 'Animated Inanimate Objects', 'Friendly Ghost']"
290,Marmaduke#tab=summary,"['Adventure', 'Adventure']","['Davis Entertainment', 'Regency Enterprises', '20th Century Fox', 'Davis Entertainment', 'Regency Enterprises', '20th Century Fox']",United States,"['English', 'English']",[]
291,Striptease#tab=summary,['Black Comedy'],[],United States,[],"['Black Comedy', 'Strippers / Stripping', 'Relationships Gone Wrong', 'Child Neglect', 'Political', 'Political Campaign', 'FBI', 'Fired', 'Political Assassination']"
292,Hereafter#tab=summary,['Drama'],"['Malpaso Productions', 'The Kennedy/Marshall Company']",United States,['English'],"['Twins', 'Disaster', 'Haunting', 'Psychics', 'Death of a Sibling', 'Death of a Twin', 'Addiction', 'Rehab / Former Addict', 'Terrorism', 'Fired', 'Afterlife', 'Near Death Experience', 'Life Drama', 'Ensemble']"
293,Murder-by-Numbers#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Castle Rock Entertainment', 'Castle Rock Entertainment']",United States,"['English', 'English']","['Film Noir', 'Police Procedural', 'Faked Suicide', 'Psychological Thriller', 'Domestic Abuse', 'Framed', 'Friends turned Enemies', 'Film Noir', 'Police Procedural', 'Faked Suicide', 'Psychological Thriller', 'Domestic Abuse', 'Framed', 'Friends turned Enemies']"
294,Assassins-(1995)#tab=summary,['Action'],['Silver Pictures'],United States,['English'],"['Hitmen', 'Action Thriller', 'Revenge', 'Professional Rivalry', 'Betrayal', 'Death of a Mentor', 'Friends turned Enemies']"
295,Hostiles-(2017)#tab=summary,['Western'],"['Waypoint Entertainment', 'Bloom   ', 'Le Grisbi']",United States,['English'],"['1890s', 'Native Americans', 'Set in New Mexico', 'Death of a Spouse or Fiancée / Fiancé', 'Death of a Son or Daughter']"
296,Zoolander-2-(2016)#tab=summary,['Comedy'],"['Paramount Pictures', 'Red Hour Productions', 'Scott Rudin Productions']",United States,['English'],"['Directing Yourself', 'Screenplay Written By the Star', 'Fashion', 'Models', 'Delayed Sequel', 'Gratuitous Cameos', 'Prologue', 'Intertitle', 'Interpol', 'Assassination', 'Pop Music', 'Non-Chronological', '2000s', 'Death of a Spouse or Fiancée / Fiancé', 'Young Child Dealing with the Death of a Parent', 'Orphanage', 'Archival Footage of Previous Installment', 'Retirement', 'Out of Retirement', 'Comeback', 'Friendly Ghost', 'False Identity', 'Surprise Twist', 'Romance', 'Farcical / Slapstick Comedy']"
297,Defiance#tab=summary,['Drama'],"['Paramount Vantage', 'Grosvenor Park', 'Bedford Falls']",United States,['English'],"['World War II', 'Collaborator', 'War Drama', 'Young Child Dealing with the Death of a Parent', 'Revenge', '1940s', 'Set in Poland', 'Jewish', 'Genocide', 'Epilogue']"
298,Hannibal-Rising#tab=summary,['Thriller/Suspense'],"['Metro-Goldwyn-Mayer Pictures', 'Weinstein Company', 'Dino De Laurentiis', 'Quinta Communications', 'Ingenious Film Partners']",France,"['English', 'French', 'German', 'Russian']","['Serial Killer', 'World War II', 'Food', 'Cannibalism', 'Psychological Thriller', '1940s', '1950s', 'Faulty Memory', 'Non-Chronological']"
299,Story-of-Us-The#tab=summary,['Romantic Comedy'],[],United States,"['English', 'Italian']",['Romance']
300,Host-The#tab=summary,['Thriller/Suspense'],"['Open Road Films', 'IAV International', 'Silver Reel Entertainment', 'Nick Wechsler', 'Chockstone Pictures', 'Fickle Fish']",United States,['English'],"['Alien Invasion', 'Possessed', 'Fugitive / On the Run', 'End of the World', 'Romance', 'Love Triangle', 'Young Adult Book Adaptation', 'Action Thriller']"
301,Basic#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Columbia Pictures', 'Intermedia Film', 'Columbia Pictures', 'Intermedia Film']",United States,"['English', 'English']","['Military Life', 'Film Noir', 'Crime Thriller', 'Murder Mystery', 'Narcotics', 'Drug Dealer', 'Surprise Twist', 'Special Ops', 'Undercover', 'Military Life', 'Film Noir', 'Crime Thriller', 'Murder Mystery', 'Narcotics', 'Drug Dealer', 'Surprise Twist', 'Special Ops', 'Undercover']"
302,Run-All-Night#tab=summary,"['Action', 'Action']","['Vertigo Entertainment', 'Vertigo Entertainment']",United States,"['English', 'English']","['Fugitive / On the Run', 'Organized Crime', 'Revenge', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Hitmen', 'One Night', 'Out of Retirement', 'Action Thriller', 'Addiction', 'Friends turned Enemies', 'Fugitive / On the Run', 'Organized Crime', 'Revenge', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Hitmen', 'One Night', 'Out of Retirement', 'Action Thriller', 'Addiction', 'Friends turned Enemies']"
303,Blood-Work#tab=summary,['Thriller/Suspense'],['Malpaso Productions'],United States,['English'],"['Surprise Twist', 'Crime Thriller', 'FBI', 'Retirement', 'Out of Retirement', 'Murder Mystery', 'Medical and Hospitals']"
304,International-The#tab=summary,['Thriller/Suspense'],"['Columbia Pictures', 'Relativity Media', 'Atlas Entertainment']",United States,['English'],"['Action Thriller', 'Political', 'Political Assassination', 'Corporate Malfeasance', 'Government Corruption', 'Corrupt Cops', 'Revenge', 'Interpol']"
305,Escape-from-L-A#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Delayed Sequel', 'Action Adventure', 'Post Apocalypse', 'Near Future', ""Yesterday's Tomorrow"", 'Political', 'Religious Extremism', 'Exile', 'Delayed Sequel', 'Action Adventure', 'Post Apocalypse', 'Near Future', ""Yesterday's Tomorrow"", 'Political', 'Religious Extremism', 'Exile']"
306,Twisted#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Kopelson Entertainment', 'Kopelson Entertainment']",United States,"['English', 'English']","['Serial Killer', 'Film Noir', 'Crime Thriller', 'Faulty Memory', 'Faked Suicide', 'One Night Stand', 'Death of a Girlfriend / Boyfriend', 'Murder - Suicide', 'Young Child Dealing with the Death of a Parent', 'Foster Family', 'Dysfunctional Family', 'Police Detective', 'Surprise Twist', 'Death of a Mentor', 'Betrayal', 'Death of a Partner', 'Serial Killer', 'Film Noir', 'Crime Thriller', 'Faulty Memory', 'Faked Suicide', 'One Night Stand', 'Death of a Girlfriend / Boyfriend', 'Murder - Suicide', 'Young Child Dealing with the Death of a Parent', 'Foster Family', 'Dysfunctional Family', 'Police Detective', 'Surprise Twist', 'Death of a Mentor', 'Betrayal', 'Death of a Partner']"
307,All-the-Money-in-the-World#tab=summary,['Thriller/Suspense'],"['Tri-Star Pictures', 'Imperative Entertainment', 'Scott Free Films', 'RedRum Films']",United Kingdom,['English'],"['Kidnap', 'Ransom', 'Dysfunctional Family', '1970s', 'Voiceover/Narration', 'Non-Chronological', 'True Crime', 'Biographical Drama', 'Crime']"
308,Life-Aquatic-with-Steve-Zissou-The#tab=summary,['Comedy'],['Touchstone Pictures'],United States,['English'],"['Dysfunctional Family', 'Comedy Drama', 'Ensemble', 'Underwater', 'Revenge', 'Death of a Mentor']"
309,Iron-Giant-The#tab=summary,"['Adventure', 'Adventure']",[],United States,"['English', 'English']","['Robot', 'Single Parent', 'Coming of Age', '1950s', 'Red Scare', 'Cold War', 'Robot', 'Single Parent', 'Coming of Age', '1950s', 'Red Scare', 'Cold War']"
310,Hellboy-(2019)#tab=summary,"['Horror', 'Horror']","['Summit Entertainment', 'Millennium Films', 'Campbell Grobman Films', 'Dark Horse Entertainment', 'Applebox Entertainment', 'Lawrence Gordon', 'Lloyd Levin', 'Nu Boyana', 'Summit Entertainment', 'Millennium Films', 'Campbell Grobman Films', 'Dark Horse Entertainment', 'Applebox Entertainment', 'Lawrence Gordon', 'Lloyd Levin', 'Nu Boyana']",United States,"['English', 'English']","['Dark Horse Comics', 'Demons', 'Supernatural', 'Revenge', 'Shapeshifter', 'Witches', 'IMAX: DMR', 'Reboot', 'Action Horror', 'Dark Horse Comics', 'Demons', 'Supernatural', 'Revenge', 'Shapeshifter', 'Witches', 'IMAX: DMR', 'Reboot', 'Action Horror']"
311,Your-Highness#tab=summary,"['Comedy', 'Comedy']","['Stuber Pictures', 'Universal Pictures', 'Stuber Pictures', 'Universal Pictures']",United States,"['English', 'English']","['Sword & Sorcerer', 'Narcotics', 'Kidnap', 'Rescue', 'Prince/Princess', 'Delayed Adulthood', 'Voiceover/Narration', 'Intertitle', 'Prologue', 'Dysfunctional Family', 'Wedding Day', 'Road Trip', 'LGBTQ+', 'Visual Effects', 'Stoner Comedy', 'Intentionally Anachronistic', 'Sword & Sorcerer', 'Narcotics', 'Kidnap', 'Rescue', 'Prince/Princess', 'Delayed Adulthood', 'Voiceover/Narration', 'Intertitle', 'Prologue', 'Dysfunctional Family', 'Wedding Day', 'Road Trip', 'LGBTQ+', 'Visual Effects', 'Stoner Comedy', 'Intentionally Anachronistic']"
312,Snowden#tab=summary,"['Drama', 'Drama']","['Open Road Films', 'Endgame Entertainment', 'Wild Bunch', 'TG Media', 'Moritz Borman', 'Kopeloff', 'Vendian Entertainment', 'Open Road Films', 'Endgame Entertainment', 'Wild Bunch', 'TG Media', 'Moritz Borman', 'Kopeloff', 'Vendian Entertainment']",United States,"['English', 'English']","['NSA', 'Fugitive / On the Run', 'Biography', '2010s', 'Biographical Drama', 'NSA', 'Fugitive / On the Run', 'Biography', '2010s', 'Biographical Drama']"
313,Dream-House#tab=summary,['Horror'],"['Bobker/Kruger Films', 'Morgan Creek Productions']",Canada,['English'],"['Mental Illness', 'Faulty Memory', 'Surprise Twist', 'Death of a Son or Daughter', 'Death of a Spouse or Fiancée / Fiancé', 'Haunting', 'Epilogue', 'Hitmen', 'Relationships Gone Wrong', 'Revenge', 'Psychological Horror', 'Friendly Ghost', 'Supernatural', 'Domestic Abuse']"
314,Free-State-of-Jones#tab=summary,['Drama'],"['STX Entertainment', 'Route One', 'Union Investment Partners', 'Vendian Entertainment']",United States,['English'],"['1800s', 'Romance', 'Interracial Romance', 'Civil War', 'Historical Drama']"
315,Gamer#tab=summary,['Action'],['Lakeshore Entertainment'],United States,['English'],"['Action Thriller', 'Video Game', 'Video Game Industry', 'Mind Control', 'Prison', 'Framed']"
316,Man-of-the-House-(2005)#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Undercover', 'Crime Comedy', 'Hitmen', 'Corrupt Cops', 'Dysfunctional Family', 'Romance', 'Cheerleaders', 'College', 'College Professor', 'Undercover', 'Crime Comedy', 'Hitmen', 'Corrupt Cops', 'Dysfunctional Family', 'Romance', 'Cheerleaders', 'College', 'College Professor']"
317,Life-of-David-Gale-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']","['Crime drama', 'Sex Crimes', 'Wrongfully Convicted', 'Political', 'Political Activist', 'Death Row', 'Surprise Twist', 'Dysfunctional Family', 'Framed', 'Crime drama', 'Sex Crimes', 'Wrongfully Convicted', 'Political', 'Political Activist', 'Death Row', 'Surprise Twist', 'Dysfunctional Family', 'Framed']"
318,Beautiful-Creatures-(2012)#tab=summary,['Drama'],"['Alcon Entertainment', 'Belle Pictures', '3 Arts Entertainment']",United States,['English'],"['Secret Magic', 'Good vs. Evil', 'Romance', 'First Love', 'Romantic Drama', 'Southern Gothic', 'Faulty Memory']"
319,Into-the-Blue#tab=summary,['Adventure'],"['Metro-Goldwyn-Mayer Pictures', 'Columbia Pictures', 'Mandalay Pictures']",United States,['English'],"['Underwater', 'Treasure Hunters']"
320,Eastern-Promises#tab=summary,['Thriller/Suspense'],"['Focus Features', 'BBC Films', 'Kudos Films', 'Serendipity Point Films', 'Scion Films']",Canada,"['English', 'Russian', 'Turkish', 'Ukrainian']","['Organized Crime', 'Crime Thriller', 'Sex Crimes', 'Russian Mafia', 'Died During Childbirth', 'Revenge']"
321,Babys-Day-Out-(1994)#tab=summary,['Comedy'],[],United States,['English'],"['Kidnap', 'Family Comedy']"
322,King-Richard-(2020)#tab=summary,"['Drama', 'Drama']","['Star Thrower Entertainment', 'Overbrook Entertainment', 'Star Thrower Entertainment', 'Overbrook Entertainment']",United States,"['English', 'English']","['Biographical Drama', 'Tennis', 'Disrupted by COVID-19 pandemic', 'African Americans', '2022 Oscars Best Picture Nominee', 'Biographical Drama', 'Tennis', 'Disrupted by COVID-19 pandemic', 'African Americans', '2022 Oscars Best Picture Nominee']"
323,Messenger-The-The-Story-of-Joan-of-Arc#tab=summary,['Drama'],"['Columbia Pictures', 'Gaumont']",Czech Republic,"['English', 'Latin']","['1400s', 'Set in France', 'Historical Drama', 'Religious', 'War']"
324,Fair-Game#tab=summary,['Action'],['Silver Pictures'], ,[],"['Action Thriller', 'Lawyers', 'Police Detective', 'Set in Miami', 'KGB', 'Romance', 'Kidnap', 'Rescue', 'Organized Crime', 'Russian Mafia']"
325,Drive-Angry#tab=summary,"['Action', 'Action']","['Summit Entertainment', 'Millennium Films', 'Michael De Luca Productions', 'Nu Image', 'Saturn Films', 'Summit Entertainment', 'Millennium Films', 'Michael De Luca Productions', 'Nu Image', 'Saturn Films']",United States,"['English', 'English']","['3-D', 'Heaven and Hell', 'Occult', 'Demons', 'Revenge', 'Rescue', 'Car Chase', 'Hitmen', 'Prologue', 'Voiceover/Narration', 'Visual Effects', 'Relationships Gone Wrong', 'Boss From Hell', 'Non-Chronological', 'Grindhouse', 'Action Comedy', '3-D', 'Heaven and Hell', 'Occult', 'Demons', 'Revenge', 'Rescue', 'Car Chase', 'Hitmen', 'Prologue', 'Voiceover/Narration', 'Visual Effects', 'Relationships Gone Wrong', 'Boss From Hell', 'Non-Chronological', 'Grindhouse', 'Action Comedy']"
326,Mad-City#tab=summary,['Thriller/Suspense'],[],United States,[],"['Hostage', 'Crime Thriller', 'Media Circus', 'Fired', 'Revenge', 'Suicide']"
327,Scarlet-Letter-The#tab=summary,"['Drama', 'Drama']","['Allied Stars Ltd.', 'Allied Stars Ltd.']",United States,"['English', 'English']","['Religious', 'Romantic Drama', 'Orthodox Religion', 'Infidelity', 'Romance', '1600s', 'Colonial United States', 'Religious', 'Romantic Drama', 'Orthodox Religion', 'Infidelity', 'Romance', '1600s', 'Colonial United States']"
328,Domino#tab=summary,"['Action', 'Action']",[], ,[],"['Biography', 'Fashion', 'Voiceover/Narration', 'Action Thriller', 'Non-Drama Biographies', '1990s', '2000s', 'Posthumous Release', 'Bounty Hunter', 'Biography', 'Fashion', 'Voiceover/Narration', 'Action Thriller', 'Non-Drama Biographies', '1990s', '2000s', 'Posthumous Release', 'Bounty Hunter']"
329,Jade-(1995)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']","['Film Noir', 'Erotic Thriller', 'Prostitution', 'Blackmail', 'Sex Crimes', 'Relationships Gone Wrong', 'Infidelity', 'False Identity', 'Corrupt Cops', 'Film Noir', 'Erotic Thriller', 'Prostitution', 'Blackmail', 'Sex Crimes', 'Relationships Gone Wrong', 'Infidelity', 'False Identity', 'Corrupt Cops']"
330,Street-Fighter-The-Legend-of-Chun-Li#tab=summary,"['Action', 'Action']","['Hyde Park Entertainment', 'Capcom', 'Adlabs Films', 'Ashok Amritraj', 'Hyde Park Entertainment', 'Capcom', 'Adlabs Films', 'Ashok Amritraj']",United States,"['English', 'English']","['Martial Arts', 'Young Child Dealing with the Death of a Parent', 'Voiceover/Narration', 'Hong Kong', 'Terminal Illness', 'Cancer', 'Land Developer', 'Training Montage', 'Action Thriller', 'Famously Bad', 'Martial Arts', 'Young Child Dealing with the Death of a Parent', 'Voiceover/Narration', 'Hong Kong', 'Terminal Illness', 'Cancer', 'Land Developer', 'Training Montage', 'Action Thriller', 'Famously Bad']"
331,Death-to-Smoochy#tab=summary,['Black Comedy'],[], ,[],"['Revenge', 'TV Industry', 'Film Noir', 'Neo Nazis']"
332,Early-Man-(UK)#tab=summary,['Adventure'],"['Aardman Animations', 'StudioCanal', 'BFI', 'Amazon Prime Instant Video']",France,['English'],"['Hunting', 'Cavemen', 'Soccer', 'Culture Clash', 'Cross-Culture Romance', 'Talking Animals', 'Dinosaurs', 'Prehistoric Times', 'Sword and Sandal', 'Prologue', 'Disaster', 'Intertitle', 'Mistaken Identity', 'Training Montage']"
333,Many-Saints-of-Newark-The-(2020)#tab=summary,"['Drama', 'Drama']","['New Line Cinema', 'HBO Entertainment', 'Chase Films    ', 'New Line Cinema', 'HBO Entertainment', 'Chase Films    ']",United States,"['English', 'English']","['Set in New Jersey', '1960s', 'Mafia', 'African Americans', 'Riots', 'Prequel', 'Crime drama', 'Twins', 'Death of a Sibling', 'Relationships Gone Wrong', 'Death of a Twin', 'Same Actor, Multiple Roles', 'Ensemble', 'Set in New Jersey', '1960s', 'Mafia', 'African Americans', 'Riots', 'Prequel', 'Crime drama', 'Twins', 'Death of a Sibling', 'Relationships Gone Wrong', 'Death of a Twin', 'Same Actor, Multiple Roles', 'Ensemble']"
334,Boat-That-Rocked-The#tab=summary,['Comedy'],['Working Title Films'],France,['English'],"['Comedy Drama', 'Radio Industry', '1960s', 'Censorship', 'Coming of Age', 'Romance', 'Love at First Sight', 'Relationships Gone Wrong']"
335,Operation-Fortune-Ruse-de-guerre-(2022)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Miramax Films', 'Toff Guy Films', 'Miramax Films', 'Toff Guy Films']",United States,"['English', 'English']","['Secret Agent', 'Action Thriller', 'Filmed in Turkey', 'Filmed in Qatar', 'Filmed in Hampshire, England', 'Disrupted by COVID-19 pandemic', 'Crime Caper', 'Secret Agent', 'Action Thriller', 'Filmed in Turkey', 'Filmed in Qatar', 'Filmed in Hampshire, England', 'Disrupted by COVID-19 pandemic', 'Crime Caper']"
336,Big-Bounce-The#tab=summary,['Comedy'],[],United States,['English'],[]
337,What-Planet-Are-You-From#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
338,Liu-Lang-Di-Qiu-(China)-(2019)#tab=summary,['Action'],"['Beijing Jingxi Culture and Tourism Company', 'China Film Co. LTD', 'United Entertainment']",China,['Mandarin'],"['End of the World', 'Artificial Intelligence', 'Dysfunctional Family', 'Adopted Family', 'Disaster']"
339,Arctic-Dogs-(2019)#tab=summary,['Adventure'],"['AIC Movie Inc', 'Ambi Media Group', 'Assemblage Entertainment ', 'Entertainment Studios Motion Pictures']",Canada,['English'],"['Talking Animals', 'Family Movie', 'Underdog', 'Postal Workers / Delivery Person', 'Evil Mastermind', 'Bent on World Domination']"
